36765,W,2005,29/09/2005,17,11,North East,171,Redcar and Cleveland,A174,Major,A171,A1053,455000,517330,54.54824504,-1.1512568,4.4,2.73,2,6,1315,7,101,4,0,0,6,7,19,36,1465
36765,W,2005,29/09/2005,18,11,North East,171,Redcar and Cleveland,A174,Major,A171,A1053,455000,517330,54.54824504,-1.1512568,4.4,2.73,1,10,848,2,49,1,0,0,0,2,10,13,922
37582,N,2005,26/09/2005,7,11,North East,171,Redcar and Cleveland,A1085,Major,A1053,A1042,457000,523100,54.59987193,-1.11922541,5.2,3.23,1,7,440,13,100,9,1,7,1,11,7,36,596
37582,N,2005,26/09/2005,8,11,North East,171,Redcar and Cleveland,A1085,Major,A1053,A1042,457000,523100,54.59987193,-1.11922541,5.2,3.23,1,1,622,10,129,23,8,7,2,1,6,47,809
37582,N,2005,26/09/2005,9,11,North East,171,Redcar and Cleveland,A1085,Major,A1053,A1042,457000,523100,54.59987193,-1.11922541,5.2,3.23,2,2,393,11,113,14,7,9,1,5,7,43,562
37582,N,2005,26/09/2005,10,11,North East,171,Redcar and Cleveland,A1085,Major,A1053,A1042,457000,523100,54.59987193,-1.11922541,5.2,3.23,1,0,422,11,104,16,6,9,2,6,11,50,587
37582,N,2005,26/09/2005,11,11,North East,171,Redcar and Cleveland,A1085,Major,A1053,A1042,457000,523100,54.59987193,-1.11922541,5.2,3.23,1,2,447,13,121,26,4,13,0,5,8,56,639
37582,N,2005,26/09/2005,12,11,North East,171,Redcar and Cleveland,A1085,Major,A1053,A1042,457000,523100,54.59987193,-1.11922541,5.2,3.23,1,0,414,9,119,18,6,6,0,3,6,39,581
37582,N,2005,26/09/2005,13,11,North East,171,Redcar and Cleveland,A1085,Major,A1053,A1042,457000,523100,54.59987193,-1.11922541,5.2,3.23,0,2,489,9,88,9,9,9,0,0,13,40,628
37582,N,2005,26/09/2005,14,11,North East,171,Redcar and Cleveland,A1085,Major,A1053,A1042,457000,523100,54.59987193,-1.11922541,5.2,3.23,0,2,462,11,105,14,3,9,0,1,10,37,617
