count_point_id,direction_of_travel,year,count_date,hour,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name
60075,E,2002,15/04/2002,12,11,North East,171,Redcar and Cleveland,A171,Major,LA Boundary,A173
60075,E,2002,15/04/2002,13,11,North East,171,Redcar and Cleveland,A171,Major,LA Boundary,A173
60075,E,2002,15/04/2002,14,11,North East,171,Redcar and Cleveland,A171,Major,LA Boundary,A173
60075,E,2002,15/04/2002,15,11,North East,171,Redcar and Cleveland,A171,Major,LA Boundary,A173
60075,E,2002,15/04/2002,16,11,North East,171,Redcar and Cleveland,A171,Major,LA Boundary,A173
60075,E,2002,15/04/2002,17,11,North East,171,Redcar and Cleveland,A171,Major,LA Boundary,A173
60075,E,2002,15/04/2002,18,11,North East,171,Redcar and Cleveland,A171,Major,LA Boundary,A173
60075,W,2002,15/04/2002,7,11,North East,171,Redcar and Cleveland,A171,Major,LA Boundary,A173
60075,W,2002,15/04/2002,8,11,North East,171,Redcar and Cleveland,A171,Major,LA Boundary,A173
60075,W,2002,15/04/2002,9,11,North East,171,Redcar and Cleveland,A171,Major,LA Boundary,A173
60075,W,2002,15/04/2002,10,11,North East,171,Redcar and Cleveland,A171,Major,LA Boundary,A173
60075,W,2002,15/04/2002,11,11,North East,171,Redcar and Cleveland,A171,Major,LA Boundary,A173
60075,W,2002,15/04/2002,12,11,North East,171,Redcar and Cleveland,A171,Major,LA Boundary,A173
60075,W,2002,15/04/2002,13,11,North East,171,Redcar and Cleveland,A171,Major,LA Boundary,A173
60075,W,2002,15/04/2002,14,11,North East,171,Redcar and Cleveland,A171,Major,LA Boundary,A173
60075,W,2002,15/04/2002,15,11,North East,171,Redcar and Cleveland,A171,Major,LA Boundary,A173
60075,W,2002,15/04/2002,16,11,North East,171,Redcar and Cleveland,A171,Major,LA Boundary,A173
60075,W,2002,15/04/2002,17,11,North East,171,Redcar and Cleveland,A171,Major,LA Boundary,A173
60075,W,2002,15/04/2002,18,11,North East,171,Redcar and Cleveland,A171,Major,LA Boundary,A173
70361,N,2002,09/05/2002,7,11,North East,171,Redcar and Cleveland,A174,Major,A1085,A173
70361,N,2002,09/05/2002,8,11,North East,171,Redcar and Cleveland,A174,Major,A1085,A173
70361,N,2002,09/05/2002,9,11,North East,171,Redcar and Cleveland,A174,Major,A1085,A173
70361,N,2002,09/05/2002,10,11,North East,171,Redcar and Cleveland,A174,Major,A1085,A173
70361,N,2002,09/05/2002,11,11,North East,171,Redcar and Cleveland,A174,Major,A1085,A173
70361,N,2002,09/05/2002,12,11,North East,171,Redcar and Cleveland,A174,Major,A1085,A173
70361,N,2002,09/05/2002,13,11,North East,171,Redcar and Cleveland,A174,Major,A1085,A173
70361,N,2002,09/05/2002,14,11,North East,171,Redcar and Cleveland,A174,Major,A1085,A173
70361,N,2002,09/05/2002,15,11,North East,171,Redcar and Cleveland,A174,Major,A1085,A173
70361,N,2002,09/05/2002,16,11,North East,171,Redcar and Cleveland,A174,Major,A1085,A173
70361,N,2002,09/05/2002,17,11,North East,171,Redcar and Cleveland,A174,Major,A1085,A173
70361,N,2002,09/05/2002,18,11,North East,171,Redcar and Cleveland,A174,Major,A1085,A173
70361,S,2002,09/05/2002,7,11,North East,171,Redcar and Cleveland,A174,Major,A1085,A173
70361,S,2002,09/05/2002,8,11,North East,171,Redcar and Cleveland,A174,Major,A1085,A173
70361,S,2002,09/05/2002,9,11,North East,171,Redcar and Cleveland,A174,Major,A1085,A173
70361,S,2002,09/05/2002,10,11,North East,171,Redcar and Cleveland,A174,Major,A1085,A173
70361,S,2002,09/05/2002,11,11,North East,171,Redcar and Cleveland,A174,Major,A1085,A173
70361,S,2002,09/05/2002,12,11,North East,171,Redcar and Cleveland,A174,Major,A1085,A173
70361,S,2002,09/05/2002,13,11,North East,171,Redcar and Cleveland,A174,Major,A1085,A173
70361,S,2002,09/05/2002,14,11,North East,171,Redcar and Cleveland,A174,Major,A1085,A173
70361,S,2002,09/05/2002,15,11,North East,171,Redcar and Cleveland,A174,Major,A1085,A173
70361,S,2002,09/05/2002,16,11,North East,171,Redcar and Cleveland,A174,Major,A1085,A173
70361,S,2002,09/05/2002,17,11,North East,171,Redcar and Cleveland,A174,Major,A1085,A173
70361,S,2002,09/05/2002,18,11,North East,171,Redcar and Cleveland,A174,Major,A1085,A173
99072,E,2002,19/04/2002,18,11,North East,171,Redcar and Cleveland,A174,Major,A173,LA Boundary
99072,W,2002,19/04/2002,7,11,North East,171,Redcar and Cleveland,A174,Major,A173,LA Boundary
99072,W,2002,19/04/2002,8,11,North East,171,Redcar and Cleveland,A174,Major,A173,LA Boundary
99072,W,2002,19/04/2002,9,11,North East,171,Redcar and Cleveland,A174,Major,A173,LA Boundary
99072,W,2002,19/04/2002,10,11,North East,171,Redcar and Cleveland,A174,Major,A173,LA Boundary
99072,W,2002,19/04/2002,11,11,North East,171,Redcar and Cleveland,A174,Major,A173,LA Boundary
99072,W,2002,19/04/2002,12,11,North East,171,Redcar and Cleveland,A174,Major,A173,LA Boundary
99072,W,2002,19/04/2002,13,11,North East,171,Redcar and Cleveland,A174,Major,A173,LA Boundary
99072,W,2002,19/04/2002,14,11,North East,171,Redcar and Cleveland,A174,Major,A173,LA Boundary
99072,W,2002,19/04/2002,15,11,North East,171,Redcar and Cleveland,A174,Major,A173,LA Boundary
99072,W,2002,19/04/2002,16,11,North East,171,Redcar and Cleveland,A174,Major,A173,LA Boundary
99072,W,2002,19/04/2002,17,11,North East,171,Redcar and Cleveland,A174,Major,A173,LA Boundary
99072,W,2002,19/04/2002,18,11,North East,171,Redcar and Cleveland,A174,Major,A173,LA Boundary
99072,E,2002,19/04/2002,7,11,North East,171,Redcar and Cleveland,A174,Major,A173,LA Boundary
99072,E,2002,19/04/2002,8,11,North East,171,Redcar and Cleveland,A174,Major,A173,LA Boundary
99072,E,2002,19/04/2002,9,11,North East,171,Redcar and Cleveland,A174,Major,A173,LA Boundary
99072,E,2002,19/04/2002,10,11,North East,171,Redcar and Cleveland,A174,Major,A173,LA Boundary
99072,E,2002,19/04/2002,11,11,North East,171,Redcar and Cleveland,A174,Major,A173,LA Boundary
99072,E,2002,19/04/2002,12,11,North East,171,Redcar and Cleveland,A174,Major,A173,LA Boundary
99072,E,2002,19/04/2002,13,11,North East,171,Redcar and Cleveland,A174,Major,A173,LA Boundary
99072,E,2002,19/04/2002,14,11,North East,171,Redcar and Cleveland,A174,Major,A173,LA Boundary
99072,E,2002,19/04/2002,15,11,North East,171,Redcar and Cleveland,A174,Major,A173,LA Boundary
99072,E,2002,19/04/2002,16,11,North East,171,Redcar and Cleveland,A174,Major,A173,LA Boundary
99072,E,2002,19/04/2002,17,11,North East,171,Redcar and Cleveland,A174,Major,A173,LA Boundary
99799,E,2002,02/07/2002,7,11,North East,171,Redcar and Cleveland,A66,Major,LA Boundary,A1053
99799,E,2002,02/07/2002,8,11,North East,171,Redcar and Cleveland,A66,Major,LA Boundary,A1053
99799,E,2002,02/07/2002,9,11,North East,171,Redcar and Cleveland,A66,Major,LA Boundary,A1053
99799,E,2002,02/07/2002,10,11,North East,171,Redcar and Cleveland,A66,Major,LA Boundary,A1053
99799,E,2002,02/07/2002,11,11,North East,171,Redcar and Cleveland,A66,Major,LA Boundary,A1053
99799,E,2002,02/07/2002,12,11,North East,171,Redcar and Cleveland,A66,Major,LA Boundary,A1053
99799,E,2002,02/07/2002,13,11,North East,171,Redcar and Cleveland,A66,Major,LA Boundary,A1053
99799,E,2002,02/07/2002,14,11,North East,171,Redcar and Cleveland,A66,Major,LA Boundary,A1053
99799,E,2002,02/07/2002,15,11,North East,171,Redcar and Cleveland,A66,Major,LA Boundary,A1053
99799,E,2002,02/07/2002,16,11,North East,171,Redcar and Cleveland,A66,Major,LA Boundary,A1053
99799,E,2002,02/07/2002,17,11,North East,171,Redcar and Cleveland,A66,Major,LA Boundary,A1053
99799,E,2002,02/07/2002,18,11,North East,171,Redcar and Cleveland,A66,Major,LA Boundary,A1053
99799,W,2002,02/07/2002,7,11,North East,171,Redcar and Cleveland,A66,Major,LA Boundary,A1053
99799,W,2002,02/07/2002,8,11,North East,171,Redcar and Cleveland,A66,Major,LA Boundary,A1053
99799,W,2002,02/07/2002,9,11,North East,171,Redcar and Cleveland,A66,Major,LA Boundary,A1053
99799,W,2002,02/07/2002,10,11,North East,171,Redcar and Cleveland,A66,Major,LA Boundary,A1053
99799,W,2002,02/07/2002,11,11,North East,171,Redcar and Cleveland,A66,Major,LA Boundary,A1053
99799,W,2002,02/07/2002,12,11,North East,171,Redcar and Cleveland,A66,Major,LA Boundary,A1053
99799,W,2002,02/07/2002,13,11,North East,171,Redcar and Cleveland,A66,Major,LA Boundary,A1053
99799,W,2002,02/07/2002,14,11,North East,171,Redcar and Cleveland,A66,Major,LA Boundary,A1053
99799,W,2002,02/07/2002,15,11,North East,171,Redcar and Cleveland,A66,Major,LA Boundary,A1053
99799,W,2002,02/07/2002,16,11,North East,171,Redcar and Cleveland,A66,Major,LA Boundary,A1053
99799,W,2002,02/07/2002,17,11,North East,171,Redcar and Cleveland,A66,Major,LA Boundary,A1053
99799,W,2002,02/07/2002,18,11,North East,171,Redcar and Cleveland,A66,Major,LA Boundary,A1053
962467,S,2002,03/10/2002,10,11,North East,171,Redcar and Cleveland,C,Minor,,
962467,S,2002,03/10/2002,11,11,North East,171,Redcar and Cleveland,C,Minor,,
962467,S,2002,03/10/2002,12,11,North East,171,Redcar and Cleveland,C,Minor,,
962467,S,2002,03/10/2002,13,11,North East,171,Redcar and Cleveland,C,Minor,,
962467,S,2002,03/10/2002,14,11,North East,171,Redcar and Cleveland,C,Minor,,
962467,S,2002,03/10/2002,15,11,North East,171,Redcar and Cleveland,C,Minor,,
962467,S,2002,03/10/2002,16,11,North East,171,Redcar and Cleveland,C,Minor,,
962467,S,2002,03/10/2002,17,11,North East,171,Redcar and Cleveland,C,Minor,,
962467,S,2002,03/10/2002,18,11,North East,171,Redcar and Cleveland,C,Minor,,
962467,N,2002,03/10/2002,7,11,North East,171,Redcar and Cleveland,C,Minor,,
962467,N,2002,03/10/2002,8,11,North East,171,Redcar and Cleveland,C,Minor,,
962467,N,2002,03/10/2002,9,11,North East,171,Redcar and Cleveland,C,Minor,,
962467,N,2002,03/10/2002,10,11,North East,171,Redcar and Cleveland,C,Minor,,
962467,N,2002,03/10/2002,11,11,North East,171,Redcar and Cleveland,C,Minor,,
962467,N,2002,03/10/2002,12,11,North East,171,Redcar and Cleveland,C,Minor,,
962467,N,2002,03/10/2002,13,11,North East,171,Redcar and Cleveland,C,Minor,,
962467,N,2002,03/10/2002,14,11,North East,171,Redcar and Cleveland,C,Minor,,
962467,N,2002,03/10/2002,15,11,North East,171,Redcar and Cleveland,C,Minor,,
962467,N,2002,03/10/2002,16,11,North East,171,Redcar and Cleveland,C,Minor,,
962467,N,2002,03/10/2002,17,11,North East,171,Redcar and Cleveland,C,Minor,,
962467,N,2002,03/10/2002,18,11,North East,171,Redcar and Cleveland,C,Minor,,
962467,S,2002,03/10/2002,7,11,North East,171,Redcar and Cleveland,C,Minor,,
962467,S,2002,03/10/2002,8,11,North East,171,Redcar and Cleveland,C,Minor,,
962467,S,2002,03/10/2002,9,11,North East,171,Redcar and Cleveland,C,Minor,,
990283,E,2002,17/04/2002,7,11,North East,171,Redcar and Cleveland,U,Minor,,
990283,E,2002,17/04/2002,8,11,North East,171,Redcar and Cleveland,U,Minor,,
990283,E,2002,17/04/2002,9,11,North East,171,Redcar and Cleveland,U,Minor,,
990283,E,2002,17/04/2002,10,11,North East,171,Redcar and Cleveland,U,Minor,,
990283,E,2002,17/04/2002,11,11,North East,171,Redcar and Cleveland,U,Minor,,
990283,E,2002,17/04/2002,12,11,North East,171,Redcar and Cleveland,U,Minor,,
990283,E,2002,17/04/2002,13,11,North East,171,Redcar and Cleveland,U,Minor,,
990283,E,2002,17/04/2002,14,11,North East,171,Redcar and Cleveland,U,Minor,,
990283,E,2002,17/04/2002,15,11,North East,171,Redcar and Cleveland,U,Minor,,
990283,E,2002,17/04/2002,16,11,North East,171,Redcar and Cleveland,U,Minor,,
990283,E,2002,17/04/2002,17,11,North East,171,Redcar and Cleveland,U,Minor,,
990283,E,2002,17/04/2002,18,11,North East,171,Redcar and Cleveland,U,Minor,,
990283,W,2002,17/04/2002,7,11,North East,171,Redcar and Cleveland,U,Minor,,
990283,W,2002,17/04/2002,8,11,North East,171,Redcar and Cleveland,U,Minor,,
990283,W,2002,17/04/2002,9,11,North East,171,Redcar and Cleveland,U,Minor,,
990283,W,2002,17/04/2002,10,11,North East,171,Redcar and Cleveland,U,Minor,,
990283,W,2002,17/04/2002,11,11,North East,171,Redcar and Cleveland,U,Minor,,
990283,W,2002,17/04/2002,12,11,North East,171,Redcar and Cleveland,U,Minor,,
990283,W,2002,17/04/2002,13,11,North East,171,Redcar and Cleveland,U,Minor,,
990283,W,2002,17/04/2002,14,11,North East,171,Redcar and Cleveland,U,Minor,,
990283,W,2002,17/04/2002,15,11,North East,171,Redcar and Cleveland,U,Minor,,
990283,W,2002,17/04/2002,16,11,North East,171,Redcar and Cleveland,U,Minor,,
990283,W,2002,17/04/2002,17,11,North East,171,Redcar and Cleveland,U,Minor,,
990283,W,2002,17/04/2002,18,11,North East,171,Redcar and Cleveland,U,Minor,,
990284,N,2002,12/07/2002,12,11,North East,171,Redcar and Cleveland,C,Minor,,
990284,N,2002,12/07/2002,13,11,North East,171,Redcar and Cleveland,C,Minor,,
990284,N,2002,12/07/2002,14,11,North East,171,Redcar and Cleveland,C,Minor,,
990284,N,2002,12/07/2002,15,11,North East,171,Redcar and Cleveland,C,Minor,,
990284,N,2002,12/07/2002,16,11,North East,171,Redcar and Cleveland,C,Minor,,
990284,N,2002,12/07/2002,17,11,North East,171,Redcar and Cleveland,C,Minor,,
990284,N,2002,12/07/2002,18,11,North East,171,Redcar and Cleveland,C,Minor,,
990284,S,2002,12/07/2002,7,11,North East,171,Redcar and Cleveland,C,Minor,,
990284,S,2002,12/07/2002,8,11,North East,171,Redcar and Cleveland,C,Minor,,
990284,S,2002,12/07/2002,9,11,North East,171,Redcar and Cleveland,C,Minor,,
990284,S,2002,12/07/2002,10,11,North East,171,Redcar and Cleveland,C,Minor,,
990284,S,2002,12/07/2002,11,11,North East,171,Redcar and Cleveland,C,Minor,,
990284,S,2002,12/07/2002,12,11,North East,171,Redcar and Cleveland,C,Minor,,
990284,S,2002,12/07/2002,13,11,North East,171,Redcar and Cleveland,C,Minor,,
990284,S,2002,12/07/2002,14,11,North East,171,Redcar and Cleveland,C,Minor,,
990284,S,2002,12/07/2002,15,11,North East,171,Redcar and Cleveland,C,Minor,,
990284,S,2002,12/07/2002,16,11,North East,171,Redcar and Cleveland,C,Minor,,
990284,S,2002,12/07/2002,17,11,North East,171,Redcar and Cleveland,C,Minor,,
990284,S,2002,12/07/2002,18,11,North East,171,Redcar and Cleveland,C,Minor,,
990284,N,2002,12/07/2002,7,11,North East,171,Redcar and Cleveland,C,Minor,,
990284,N,2002,12/07/2002,8,11,North East,171,Redcar and Cleveland,C,Minor,,
990284,N,2002,12/07/2002,9,11,North East,171,Redcar and Cleveland,C,Minor,,
990284,N,2002,12/07/2002,10,11,North East,171,Redcar and Cleveland,C,Minor,,
990284,N,2002,12/07/2002,11,11,North East,171,Redcar and Cleveland,C,Minor,,
990486,E,2002,31/05/2002,7,11,North East,171,Redcar and Cleveland,U,Minor,,
990486,E,2002,31/05/2002,8,11,North East,171,Redcar and Cleveland,U,Minor,,
990486,E,2002,31/05/2002,9,11,North East,171,Redcar and Cleveland,U,Minor,,
990486,E,2002,31/05/2002,10,11,North East,171,Redcar and Cleveland,U,Minor,,
990486,E,2002,31/05/2002,11,11,North East,171,Redcar and Cleveland,U,Minor,,
990486,E,2002,31/05/2002,12,11,North East,171,Redcar and Cleveland,U,Minor,,
990486,E,2002,31/05/2002,13,11,North East,171,Redcar and Cleveland,U,Minor,,
990486,E,2002,31/05/2002,14,11,North East,171,Redcar and Cleveland,U,Minor,,
990486,E,2002,31/05/2002,15,11,North East,171,Redcar and Cleveland,U,Minor,,
990486,E,2002,31/05/2002,16,11,North East,171,Redcar and Cleveland,U,Minor,,
990486,E,2002,31/05/2002,17,11,North East,171,Redcar and Cleveland,U,Minor,,
990486,E,2002,31/05/2002,18,11,North East,171,Redcar and Cleveland,U,Minor,,
990486,W,2002,31/05/2002,7,11,North East,171,Redcar and Cleveland,U,Minor,,
990486,W,2002,31/05/2002,8,11,North East,171,Redcar and Cleveland,U,Minor,,
990486,W,2002,31/05/2002,9,11,North East,171,Redcar and Cleveland,U,Minor,,
990486,W,2002,31/05/2002,10,11,North East,171,Redcar and Cleveland,U,Minor,,
990486,W,2002,31/05/2002,11,11,North East,171,Redcar and Cleveland,U,Minor,,
990486,W,2002,31/05/2002,12,11,North East,171,Redcar and Cleveland,U,Minor,,
990486,W,2002,31/05/2002,13,11,North East,171,Redcar and Cleveland,U,Minor,,
990486,W,2002,31/05/2002,14,11,North East,171,Redcar and Cleveland,U,Minor,,
990486,W,2002,31/05/2002,15,11,North East,171,Redcar and Cleveland,U,Minor,,
990486,W,2002,31/05/2002,16,11,North East,171,Redcar and Cleveland,U,Minor,,
990486,W,2002,31/05/2002,17,11,North East,171,Redcar and Cleveland,U,Minor,,
990486,W,2002,31/05/2002,18,11,North East,171,Redcar and Cleveland,U,Minor,,
990487,N,2002,25/09/2002,7,11,North East,171,Redcar and Cleveland,B1380,Minor,,
990487,N,2002,25/09/2002,8,11,North East,171,Redcar and Cleveland,B1380,Minor,,
990487,N,2002,25/09/2002,9,11,North East,171,Redcar and Cleveland,B1380,Minor,,
990487,N,2002,25/09/2002,10,11,North East,171,Redcar and Cleveland,B1380,Minor,,
990487,N,2002,25/09/2002,11,11,North East,171,Redcar and Cleveland,B1380,Minor,,
990487,N,2002,25/09/2002,12,11,North East,171,Redcar and Cleveland,B1380,Minor,,
990487,N,2002,25/09/2002,13,11,North East,171,Redcar and Cleveland,B1380,Minor,,
990487,N,2002,25/09/2002,14,11,North East,171,Redcar and Cleveland,B1380,Minor,,
990487,N,2002,25/09/2002,15,11,North East,171,Redcar and Cleveland,B1380,Minor,,
990487,N,2002,25/09/2002,16,11,North East,171,Redcar and Cleveland,B1380,Minor,,
990487,N,2002,25/09/2002,17,11,North East,171,Redcar and Cleveland,B1380,Minor,,
990487,N,2002,25/09/2002,18,11,North East,171,Redcar and Cleveland,B1380,Minor,,
990487,S,2002,25/09/2002,7,11,North East,171,Redcar and Cleveland,B1380,Minor,,
990487,S,2002,25/09/2002,8,11,North East,171,Redcar and Cleveland,B1380,Minor,,
990487,S,2002,25/09/2002,9,11,North East,171,Redcar and Cleveland,B1380,Minor,,
990487,S,2002,25/09/2002,10,11,North East,171,Redcar and Cleveland,B1380,Minor,,
990487,S,2002,25/09/2002,11,11,North East,171,Redcar and Cleveland,B1380,Minor,,
990487,S,2002,25/09/2002,12,11,North East,171,Redcar and Cleveland,B1380,Minor,,
990487,S,2002,25/09/2002,13,11,North East,171,Redcar and Cleveland,B1380,Minor,,
990487,S,2002,25/09/2002,14,11,North East,171,Redcar and Cleveland,B1380,Minor,,
990487,S,2002,25/09/2002,15,11,North East,171,Redcar and Cleveland,B1380,Minor,,
990487,S,2002,25/09/2002,16,11,North East,171,Redcar and Cleveland,B1380,Minor,,
990487,S,2002,25/09/2002,17,11,North East,171,Redcar and Cleveland,B1380,Minor,,
990487,S,2002,25/09/2002,18,11,North East,171,Redcar and Cleveland,B1380,Minor,,
7490,N,2003,26/03/2003,7,11,North East,171,Redcar and Cleveland,A1053,Major,A66,roundabout at docks
7490,N,2003,26/03/2003,8,11,North East,171,Redcar and Cleveland,A1053,Major,A66,roundabout at docks
7490,N,2003,26/03/2003,9,11,North East,171,Redcar and Cleveland,A1053,Major,A66,roundabout at docks
7490,N,2003,26/03/2003,10,11,North East,171,Redcar and Cleveland,A1053,Major,A66,roundabout at docks
7490,N,2003,26/03/2003,11,11,North East,171,Redcar and Cleveland,A1053,Major,A66,roundabout at docks
7490,N,2003,26/03/2003,12,11,North East,171,Redcar and Cleveland,A1053,Major,A66,roundabout at docks
7490,N,2003,26/03/2003,13,11,North East,171,Redcar and Cleveland,A1053,Major,A66,roundabout at docks
7490,N,2003,26/03/2003,14,11,North East,171,Redcar and Cleveland,A1053,Major,A66,roundabout at docks
7490,N,2003,26/03/2003,15,11,North East,171,Redcar and Cleveland,A1053,Major,A66,roundabout at docks
7490,N,2003,26/03/2003,16,11,North East,171,Redcar and Cleveland,A1053,Major,A66,roundabout at docks
7490,N,2003,26/03/2003,17,11,North East,171,Redcar and Cleveland,A1053,Major,A66,roundabout at docks
7490,N,2003,26/03/2003,18,11,North East,171,Redcar and Cleveland,A1053,Major,A66,roundabout at docks
7490,S,2003,26/03/2003,7,11,North East,171,Redcar and Cleveland,A1053,Major,A66,roundabout at docks
7490,S,2003,26/03/2003,8,11,North East,171,Redcar and Cleveland,A1053,Major,A66,roundabout at docks
7490,S,2003,26/03/2003,9,11,North East,171,Redcar and Cleveland,A1053,Major,A66,roundabout at docks
7490,S,2003,26/03/2003,10,11,North East,171,Redcar and Cleveland,A1053,Major,A66,roundabout at docks
7490,S,2003,26/03/2003,11,11,North East,171,Redcar and Cleveland,A1053,Major,A66,roundabout at docks
7490,S,2003,26/03/2003,12,11,North East,171,Redcar and Cleveland,A1053,Major,A66,roundabout at docks
7490,S,2003,26/03/2003,13,11,North East,171,Redcar and Cleveland,A1053,Major,A66,roundabout at docks
7490,S,2003,26/03/2003,14,11,North East,171,Redcar and Cleveland,A1053,Major,A66,roundabout at docks
7490,S,2003,26/03/2003,15,11,North East,171,Redcar and Cleveland,A1053,Major,A66,roundabout at docks
7490,S,2003,26/03/2003,16,11,North East,171,Redcar and Cleveland,A1053,Major,A66,roundabout at docks
7490,S,2003,26/03/2003,17,11,North East,171,Redcar and Cleveland,A1053,Major,A66,roundabout at docks
7490,S,2003,26/03/2003,18,11,North East,171,Redcar and Cleveland,A1053,Major,A66,roundabout at docks
16712,E,2003,21/03/2003,17,11,North East,171,Redcar and Cleveland,A174,Major,A1053,A1042
16712,E,2003,21/03/2003,18,11,North East,171,Redcar and Cleveland,A174,Major,A1053,A1042
16712,W,2003,21/03/2003,7,11,North East,171,Redcar and Cleveland,A174,Major,A1053,A1042
16712,W,2003,21/03/2003,8,11,North East,171,Redcar and Cleveland,A174,Major,A1053,A1042
16712,W,2003,21/03/2003,9,11,North East,171,Redcar and Cleveland,A174,Major,A1053,A1042
16712,W,2003,21/03/2003,10,11,North East,171,Redcar and Cleveland,A174,Major,A1053,A1042
16712,W,2003,21/03/2003,11,11,North East,171,Redcar and Cleveland,A174,Major,A1053,A1042
16712,W,2003,21/03/2003,12,11,North East,171,Redcar and Cleveland,A174,Major,A1053,A1042
16712,W,2003,21/03/2003,13,11,North East,171,Redcar and Cleveland,A174,Major,A1053,A1042
16712,W,2003,21/03/2003,14,11,North East,171,Redcar and Cleveland,A174,Major,A1053,A1042
16712,W,2003,21/03/2003,15,11,North East,171,Redcar and Cleveland,A174,Major,A1053,A1042
16712,W,2003,21/03/2003,16,11,North East,171,Redcar and Cleveland,A174,Major,A1053,A1042
16712,W,2003,21/03/2003,17,11,North East,171,Redcar and Cleveland,A174,Major,A1053,A1042
16712,W,2003,21/03/2003,18,11,North East,171,Redcar and Cleveland,A174,Major,A1053,A1042
16712,E,2003,21/03/2003,7,11,North East,171,Redcar and Cleveland,A174,Major,A1053,A1042
16712,E,2003,21/03/2003,8,11,North East,171,Redcar and Cleveland,A174,Major,A1053,A1042
16712,E,2003,21/03/2003,9,11,North East,171,Redcar and Cleveland,A174,Major,A1053,A1042
16712,E,2003,21/03/2003,10,11,North East,171,Redcar and Cleveland,A174,Major,A1053,A1042
16712,E,2003,21/03/2003,11,11,North East,171,Redcar and Cleveland,A174,Major,A1053,A1042
16712,E,2003,21/03/2003,12,11,North East,171,Redcar and Cleveland,A174,Major,A1053,A1042
16712,E,2003,21/03/2003,13,11,North East,171,Redcar and Cleveland,A174,Major,A1053,A1042
16712,E,2003,21/03/2003,14,11,North East,171,Redcar and Cleveland,A174,Major,A1053,A1042
16712,E,2003,21/03/2003,15,11,North East,171,Redcar and Cleveland,A174,Major,A1053,A1042
16712,E,2003,21/03/2003,16,11,North East,171,Redcar and Cleveland,A174,Major,A1053,A1042
18593,E,2003,17/03/2003,7,11,North East,171,Redcar and Cleveland,A171,Major,A1043,A173
18593,E,2003,17/03/2003,8,11,North East,171,Redcar and Cleveland,A171,Major,A1043,A173
18593,E,2003,17/03/2003,9,11,North East,171,Redcar and Cleveland,A171,Major,A1043,A173
18593,E,2003,17/03/2003,10,11,North East,171,Redcar and Cleveland,A171,Major,A1043,A173
18593,E,2003,17/03/2003,11,11,North East,171,Redcar and Cleveland,A171,Major,A1043,A173
18593,E,2003,17/03/2003,12,11,North East,171,Redcar and Cleveland,A171,Major,A1043,A173
18593,E,2003,17/03/2003,13,11,North East,171,Redcar and Cleveland,A171,Major,A1043,A173
18593,E,2003,17/03/2003,14,11,North East,171,Redcar and Cleveland,A171,Major,A1043,A173
18593,E,2003,17/03/2003,15,11,North East,171,Redcar and Cleveland,A171,Major,A1043,A173
18593,E,2003,17/03/2003,16,11,North East,171,Redcar and Cleveland,A171,Major,A1043,A173
18593,E,2003,17/03/2003,17,11,North East,171,Redcar and Cleveland,A171,Major,A1043,A173
18593,E,2003,17/03/2003,18,11,North East,171,Redcar and Cleveland,A171,Major,A1043,A173
18593,W,2003,17/03/2003,7,11,North East,171,Redcar and Cleveland,A171,Major,A1043,A173
18593,W,2003,17/03/2003,8,11,North East,171,Redcar and Cleveland,A171,Major,A1043,A173
18593,W,2003,17/03/2003,9,11,North East,171,Redcar and Cleveland,A171,Major,A1043,A173
18593,W,2003,17/03/2003,10,11,North East,171,Redcar and Cleveland,A171,Major,A1043,A173
18593,W,2003,17/03/2003,11,11,North East,171,Redcar and Cleveland,A171,Major,A1043,A173
18593,W,2003,17/03/2003,12,11,North East,171,Redcar and Cleveland,A171,Major,A1043,A173
18593,W,2003,17/03/2003,13,11,North East,171,Redcar and Cleveland,A171,Major,A1043,A173
18593,W,2003,17/03/2003,14,11,North East,171,Redcar and Cleveland,A171,Major,A1043,A173
18593,W,2003,17/03/2003,15,11,North East,171,Redcar and Cleveland,A171,Major,A1043,A173
18593,W,2003,17/03/2003,16,11,North East,171,Redcar and Cleveland,A171,Major,A1043,A173
18593,W,2003,17/03/2003,17,11,North East,171,Redcar and Cleveland,A171,Major,A1043,A173
18593,W,2003,17/03/2003,18,11,North East,171,Redcar and Cleveland,A171,Major,A1043,A173
26741,N,2003,02/07/2003,7,11,North East,171,Redcar and Cleveland,A171,Major,A1043,A174(T)
26741,N,2003,02/07/2003,8,11,North East,171,Redcar and Cleveland,A171,Major,A1043,A174(T)
26741,N,2003,02/07/2003,9,11,North East,171,Redcar and Cleveland,A171,Major,A1043,A174(T)
26741,N,2003,02/07/2003,10,11,North East,171,Redcar and Cleveland,A171,Major,A1043,A174(T)
26741,N,2003,02/07/2003,11,11,North East,171,Redcar and Cleveland,A171,Major,A1043,A174(T)
26741,N,2003,02/07/2003,12,11,North East,171,Redcar and Cleveland,A171,Major,A1043,A174(T)
26741,N,2003,02/07/2003,13,11,North East,171,Redcar and Cleveland,A171,Major,A1043,A174(T)
26741,N,2003,02/07/2003,14,11,North East,171,Redcar and Cleveland,A171,Major,A1043,A174(T)
26741,N,2003,02/07/2003,15,11,North East,171,Redcar and Cleveland,A171,Major,A1043,A174(T)
26741,N,2003,02/07/2003,16,11,North East,171,Redcar and Cleveland,A171,Major,A1043,A174(T)
